  651862.1363  1.0587 -1.7392 2   54.3734 13  26002 144 6 6 5 6     5 5 4 5     
  651862.5571  1.0588 -1.9209 2   54.3722  9  26002 144 6 6 5 4     5 5 4 3     
  651862.7293  1.0587 -1.8295 2   54.3727 11  26002 144 6 6 5 5     5 5 4 4     
  651867.9866  1.0586 -1.8161 2   54.3623 11  26002 144 6 7 6 5     5 6 5 4     
  651868.4647  1.0587 -1.7412 2   54.3628 13  26002 144 6 7 6 6     5 6 5 5     
  651868.5577  1.0587 -1.6667 2   54.3634 15  26002 144 6 7 6 7     5 6 5 6     
  652061.8423  1.0608 -1.6710 2   54.4040 15  26002 144 6 6 6 7     5 5 5 6     
  652062.3518  1.0608 -1.7452 2   54.4045 13  26002 144 6 6 6 6     5 5 5 5     
  652063.1379  1.0609 -1.8201 2   54.4049 11  26002 144 6 6 6 5     5 5 5 4     
  652068.8520  1.0607 -1.6713 2   54.4115 15  26002 144 6 7 7 7     5 6 6 6     
  652068.8588  1.0607 -1.6080 2   54.4109 17  26002 144 6 7 7 8     5 6 6 7     
  652069.1602  1.0608 -1.7349 2   54.4120 13  26002 144 6 7 7 6     5 6 6 5     
              28001  CO            
  691473.0763   .0005 -2.8193 2   57.6704 13 -28001 101 6           5           
              28002  HC-13-N       
  259011.8211   .2132 -2.5433 2    8.6399  5  28002 102 3 2         2 2         
  259011.8211   .2132 -2.5433 2    8.6399  7  28002 102 3 3         2 3         
  259011.8211   .2132 -1.8109 2    8.6399  5  28002 102 3 2         2 1         
  259011.8211   .2132 -1.6402 2    8.6399  7  28002 102 3 3         2 2         
  259011.8211   .2132 -1.4799 2    8.6399  9  28002 102 3 4         2 3         
  345339.7599   .6123  -.7581 2   17.2796 27  28002 101 4           3           
  431659.6973  1.2971  -.4944 2   28.7989 33  28002 101 5           4           
  517969.6330  2.3380  -.2898 2   43.1975 39  28002 101 6           5           
  604267.5667  3.8057  -.1280 2   60.4751 45  28002 101 7           6           
  690551.4980  5.7715   .0010 2   80.6313 51  28002 101 8           7           
              28003  HCN-15        
  258157.1000   .2000 -1.1161 2    8.6114  7 -28003 101 3           2           
  344200.3199   .1108  -.7623 2   17.2226  9  28003 101 4           3           
  430235.7675   .2340  -.4984 2   28.7039 11  28003 101 5           4           
  516261.4602   .4217  -.2938 2   43.0550 13  28003 101 6           5           
  602275.4469   .6865  -.1318 2   60.2756 15  28003 101 7           6           
  688275.7768  1.0412  -.0026 2   80.3653 17  28003 101 8           7           
              28004  DCN           
  217238.4000   .4500 -2.0355 2    7.2464  5 -28004 102 3 2         2 1         
  217238.6307   .0113 -2.7679 2    7.2464  5  28004 102 3 2         2 2         
  217238.6307   .0113 -2.7679 2    7.2464  7  28004 102 3 3         2 3         
  217238.6307   .0113 -1.8648 2    7.2464  7  28004 102 3 3         2 2         
  217238.6307   .0113 -1.7046 2    7.2464  9  28004 102 3 4         2 3         
  289644.6700   .6000 -1.6026 2   14.4927  7 -28004 102 4 3         3 2         
  289645.2425   .0294 -1.4845 2   14.4927  9  28004 102 4 4         3 3         
  289645.2425   .0294 -1.3693 2   14.4927 11  28004 102 4 5         3 4         
  362046.4842   .0599  -.7113 2   24.1543 33  28004 101 5           4           
  434441.0133   .1059  -.5014 2   36.2308 39  28004 101 6           5           
  506827.4873   .1705  -.3333 2   50.7222 45  28004 101 7           6           
  579204.5636   .2567  -.1970 2   67.6282 51  28004 101 8           7           
  651570.8998   .3678  -.0863 2   86.9483 57  28004 101 9           8           
              28005  HNC-13        
  261263.3101   .0449 -1.1881 2    8.7150  7  28005 101 3           2           
  348340.2695   .1347  -.8344 2   17.4298  9  28005 101 4           3           
  435407.9626   .2915  -.5709 2   29.0492 11  28005 101 5           4           
  522464.0730   .5313  -.3667 2   43.5729 13  28005 101 6           5           
  609506.2840   .8705  -.2052 2   61.0004 15  28005 101 7           6           
  696532.2790  1.3256  -.0766 2   81.3313 17  28005 101 8           7           
              28006  HN-15-C       
  266587.8003   .0005 -1.1624 2    8.8926  7  28006 101 3           2           
  355439.4981   .0014  -.8092 2   17.7851  9  28006 101 4           3           
  444281.8510   .0029  -.5462 2   29.6412 11  28006 101 5           4           
  533112.5228   .0053  -.3426 2   44.4609 13  28006 101 6           5           
  621929.1773   .0087  -.1819 2   62.2436 15  28006 101 7           6           
  710729.4783   .0133  -.0542 2   82.9889 17  28006 101 8           7           
              28007  DNC           
  228910.4890  0.0090 -1.2510 2    7.6358  7 -28007 101 3           2           
